Timestamp,BCG
1705797728400,-1469.6666666666667
1705797728420,-1477.3333333333333
1705797728440,-1505.0
1705797728460,-525.6666666666666
1705797728480,-96.0
1705797728500,-1161.0
1705797728520,-1257.6666666666667
1705797728540,-745.0
1705797728560,-836.6666666666666
1705797728580,-41.5
1705797728600,-77.66666666666667
1705797728620,-1715.6666666666667
1705797728640,-760.3333333333334
1705797728660,-1992.0
1705797728680,-58.5
1705797728700,-1180.0
1705797728720,-987.6666666666666
1705797728740,-723.0
1705797728760,-383.6666666666667
1705797728780,-964.5
1705797728800,-74.33333333333333
1705797728820,-816.0
1705797728840,-60.666666666666664
1705797728860,-674.0
1705797728880,-1333.5
1705797728900,-1155.0
1705797728920,-1357.6666666666667
1705797728940,-712.0
1705797728960,-1173.6666666666667
1705797728980,-874.5
1705797729000,-1330.6666666666667
1705797729020,-1984.0
1705797729040,-1192.3333333333333
1705797729060,-531.6666666666666
1705797729080,-55.0
1705797729100,-752.0
1705797729120,-264.0
1705797729140,-186.66666666666666
1705797729160,-96.0
1705797729180,78.0
1705797729200,316.3333333333333
1705797729220,537.3333333333334
1705797729240,346.3333333333333
1705797729260,948.6666666666666
1705797729280,-68.5
1705797729300,1207.6666666666667
1705797729320,1398.6666666666667
1705797729340,-103.66666666666667
1705797729360,665.0
1705797729380,2366.0
1705797729400,1484.0
1705797729420,1154.6666666666667
1705797729440,1589.3333333333333
1705797729460,1290.3333333333333
1705797729480,1184.0
1705797729500,1714.0
1705797729520,-52.666666666666664
1705797729540,-54.333333333333336
1705797729560,-28.0
1705797729580,-87.0
1705797729600,1657.6666666666667
1705797729620,1395.3333333333333
1705797729640,1239.0
1705797729660,1830.6666666666667
1705797729680,1859.0
1705797729700,521.6666666666666
1705797729720,753.6666666666666
1705797729740,225.0
1705797729760,598.6666666666666
1705797729780,-77.0
1705797729800,-49.666666666666664
1705797729820,355.6666666666667
1705797729840,44.0
1705797729860,47.666666666666664
1705797729880,-29.0
1705797729900,-69.66666666666667
1705797729920,-74.33333333333333
1705797729940,-101.33333333333333
1705797729960,-180.33333333333334
1705797729980,-134.0
1705797730000,-173.66666666666666
1705797730020,-179.33333333333334
1705797730040,-549.3333333333334
1705797730060,-965.6666666666666
1705797730080,-923.0
1705797730100,-51.333333333333336
1705797730120,-507.3333333333333
1705797730140,-640.6666666666666
1705797730160,-996.3333333333334
1705797730180,-60.0
1705797730200,-61.0
1705797730220,-447.3333333333333
1705797730240,-104.0
1705797730260,-473.0
1705797730280,-497.5
1705797730300,-10.0
1705797730320,87.33333333333333
1705797730340,547.3333333333334
1705797730360,570.3333333333334
1705797730380,282.5
1705797730400,516.3333333333334
1705797730420,690.3333333333334
1705797730440,691.6666666666666
1705797730460,-73.66666666666667
1705797730480,382.5
1705797730500,549.3333333333334
1705797730520,213.33333333333334
1705797730540,144.33333333333334
1705797730560,202.0
1705797730580,106.0
1705797730600,101.0
1705797730620,32.333333333333336
1705797730640,218.33333333333334
1705797730660,-26.666666666666668
1705797730680,-120.5
1705797730700,-21.0
1705797730720,-246.0
1705797730740,-220.66666666666666
1705797730760,-227.66666666666666
1705797730780,-21.0
1705797730800,-92.33333333333333
1705797730820,-427.0
1705797730840,-469.0
1705797730860,-334.3333333333333
1705797730880,-28.0
1705797730900,-321.3333333333333
1705797730920,-186.0
1705797730940,-155.0
1705797730960,-61.0
1705797730980,-458.5
1705797731000,-292.3333333333333
1705797731020,-58.0
1705797731040,-348.3333333333333
1705797731060,-417.6666666666667
1705797731080,-1443.0
1705797731100,-562.3333333333334
1705797731120,-556.6666666666666
1705797731140,-546.3333333333334
1705797731160,-850.0
1705797731180,-1237.5
1705797731200,-1224.6666666666667
1705797731220,-1209.0
1705797731240,-929.3333333333334
1705797731260,-603.3333333333334
1705797731280,-1979.0
1705797731300,-774.3333333333334
1705797731320,-1496.3333333333333
1705797731340,-29.333333333333332
1705797731360,-1592.3333333333333
1705797731380,-1391.5
1705797731400,-986.3333333333334
1705797731420,-2181.3333333333335
1705797731440,-55.333333333333336
1705797731460,-1150.0
1705797731480,-1775.5
1705797731500,-58.666666666666664
1705797731520,-89.66666666666667
1705797731540,-82.66666666666667
1705797731560,-2544.3333333333335
1705797731580,-3809.5
1705797731600,-3796.6666666666665
1705797731620,-3766.6666666666665
1705797731640,-2533.3333333333335
1705797731660,-37.0
1705797731680,-3567.5
1705797731700,-1213.6666666666667
1705797731720,-1209.6666666666667
1705797731740,-2292.3333333333335
1705797731760,-1043.0
1705797731780,-2961.5
1705797731800,-77.66666666666667
1705797731820,-995.3333333333334
1705797731840,-976.3333333333334
1705797731860,-866.6666666666666
1705797731880,-113.0
1705797731900,-812.3333333333334
1705797731920,-1387.6666666666667
1705797731940,-1083.0
1705797731960,-336.3333333333333
1705797731980,-72.0
1705797732000,-215.66666666666666
1705797732020,122.33333333333333
1705797732040,-69.33333333333333
1705797732060,482.3333333333333
1705797732080,872.5
1705797732100,-46.333333333333336
1705797732120,1439.6666666666667
1705797732140,1787.6666666666667
1705797732160,1104.6666666666667
1705797732180,1817.5
1705797732200,-119.33333333333333
1705797732220,3698.0
1705797732240,1167.0
1705797732260,1168.0
1705797732280,3662.5
1705797732300,1157.6666666666667
1705797732320,1078.3333333333333
1705797732340,1014.3333333333334
1705797732360,2889.0
1705797732380,1406.5
1705797732400,937.3333333333334
1705797732420,2851.0
1705797732440,2860.0
1705797732460,900.3333333333334
1705797732480,2651.5
1705797732500,769.6666666666666
1705797732520,650.3333333333334
1705797732540,1224.3333333333333
1705797732560,-27.666666666666668
1705797732580,881.0
1705797732600,1850.0
1705797732620,1866.6666666666667
1705797732640,1883.0
1705797732660,577.6666666666666
1705797732680,-83.0
1705797732700,502.0
1705797732720,742.6666666666666
1705797732740,-87.0
1705797732760,293.0
1705797732780,647.0
1705797732800,1149.6666666666667
1705797732820,1907.6666666666667
1705797732840,567.0
1705797732860,669.6666666666666
1705797732880,2132.0
1705797732900,1403.0
1705797732920,569.6666666666666
1705797732940,1055.6666666666667
1705797732960,864.0
1705797732980,1318.5
1705797733000,1340.3333333333333
1705797733020,246.0
1705797733040,177.66666666666666
1705797733060,208.33333333333334
1705797733080,301.5
1705797733100,-63.333333333333336
1705797733120,-45.333333333333336
1705797733140,112.66666666666667
1705797733160,-126.33333333333333
1705797733180,-227.0
1705797733200,-90.66666666666667
1705797733220,-8.0
1705797733240,-245.66666666666666
1705797733260,-101.33333333333333
1705797733280,-76.0
1705797733300,-309.0
1705797733320,-447.6666666666667
1705797733340,-329.0
1705797733360,-28.0
1705797733380,-247.0
1705797733400,-318.3333333333333
1705797733420,-151.66666666666666
1705797733440,-161.0
1705797733460,-143.33333333333334
1705797733480,-151.5
1705797733500,-163.66666666666666
1705797733520,-175.66666666666666
1705797733540,-161.66666666666666
1705797733560,-53.666666666666664
1705797733580,-484.0
1705797733600,-170.0
1705797733620,120.33333333333333
1705797733640,-47.666666666666664
1705797733660,-52.666666666666664
1705797733680,-64.5
1705797733700,-55.0
1705797733720,191.33333333333334
1705797733740,-41.333333333333336
1705797733760,-123.0
1705797733780,-426.0
1705797733800,-353.0
1705797733820,-647.3333333333334
1705797733840,-746.3333333333334
1705797733860,-701.3333333333334
1705797733880,-2331.0
1705797733900,-74.33333333333333
1705797733920,-57.333333333333336
1705797733940,-2781.3333333333335
1705797733960,-1021.0
1705797733980,-1534.0
1705797734000,-1118.3333333333333
1705797734020,-1120.6666666666667
1705797734040,-2355.6666666666665
1705797734060,-29.666666666666668
1705797734080,-3512.0
1705797734100,-74.0
1705797734120,-77.0
1705797734140,-2362.0
1705797734160,-2362.6666666666665
1705797734180,-58.0
1705797734200,-91.66666666666667
1705797734220,-72.0
1705797734240,-2378.3333333333335
1705797734260,-2184.3333333333335
1705797734280,-84.0
1705797734300,-1046.3333333333333
1705797734320,-1021.6666666666666
1705797734340,-1925.0
1705797734360,-83.66666666666667
1705797734380,-1383.5
1705797734400,-1652.6666666666667
1705797734420,-772.3333333333334
1705797734440,-1260.0
1705797734460,-990.3333333333334
1705797734480,-643.5
1705797734500,-673.6666666666666
1705797734520,-266.6666666666667
1705797734540,-77.66666666666667
1705797734560,-563.0
1705797734580,-611.0
1705797734600,-1256.6666666666667
1705797734620,-446.3333333333333
1705797734640,-596.3333333333334
1705797734660,-76.0
1705797734680,-63.5
1705797734700,-338.6666666666667
1705797734720,-160.33333333333334
1705797734740,69.66666666666667
1705797734760,446.0
1705797734780,470.0
1705797734800,881.0
1705797734820,1054.3333333333333
1705797734840,1193.3333333333333
1705797734860,1409.6666666666667
1705797734880,1135.0
1705797734900,781.0
1705797734920,2640.3333333333335
1705797734940,1727.0
1705797734960,1536.0
1705797734980,-59.5
1705797735000,638.0
1705797735020,732.0
1705797735040,2383.0
1705797735060,730.0
1705797735080,2114.0
1705797735100,593.6666666666666
1705797735120,850.3333333333334
1705797735140,895.3333333333334
1705797735160,630.3333333333334
1705797735180,-75.0
1705797735200,565.0
1705797735220,391.0
1705797735240,611.0
1705797735260,706.6666666666666
1705797735280,-102.5
1705797735300,-41.666666666666664
1705797735320,1335.6666666666667
1705797735340,1350.6666666666667
1705797735360,321.6666666666667
1705797735380,-82.5
1705797735400,808.6666666666666
1705797735420,806.0
1705797735440,-45.333333333333336
1705797735460,246.0
1705797735480,277.5
1705797735500,302.0
1705797735520,65.66666666666667
1705797735540,265.6666666666667
1705797735560,621.3333333333334
1705797735580,625.5
1705797735600,447.6666666666667
1705797735620,672.6666666666666
1705797735640,879.3333333333334
1705797735660,-69.33333333333333
1705797735680,762.0
1705797735700,1021.3333333333334
1705797735720,-60.666666666666664
1705797735740,387.0
1705797735760,1380.6666666666667
1705797735780,1390.5
1705797735800,-96.0
1705797735820,-77.0
1705797735840,-104.33333333333333
1705797735860,379.0
1705797735880,1321.0
1705797735900,855.0
1705797735920,863.0
1705797735940,592.6666666666666
1705797735960,246.66666666666666
1705797735980,334.0
1705797736000,760.6666666666666
1705797736020,1031.6666666666667
1705797736040,1649.6666666666667
1705797736060,1064.6666666666667
1705797736080,-31.5
1705797736100,1862.3333333333333
1705797736120,1203.0
1705797736140,1038.6666666666667
1705797736160,870.3333333333334
1705797736180,516.0
1705797736200,716.6666666666666
1705797736220,340.6666666666667
1705797736240,464.3333333333333
1705797736260,113.66666666666667
1705797736280,1.5
1705797736300,29.0
1705797736320,309.6666666666667
1705797736340,119.66666666666667
1705797736360,-117.66666666666667
1705797736380,-27.5
1705797736400,-30.333333333333332
1705797736420,-32.666666666666664
1705797736440,-40.0
1705797736460,-181.0
1705797736480,-452.0
1705797736500,-69.33333333333333
1705797736520,-663.6666666666666
1705797736540,-73.0
1705797736560,-321.3333333333333
1705797736580,-35.5
1705797736600,-21.0
1705797736620,-59.333333333333336
1705797736640,-200.33333333333334
1705797736660,-486.3333333333333
1705797736680,-399.5
1705797736700,-819.0
1705797736720,-72.66666666666667
1705797736740,-109.0
1705797736760,-824.0
1705797736780,-548.0
1705797736800,-85.0
1705797736820,-643.6666666666666
1705797736840,-42.666666666666664
1705797736860,-88.66666666666667
1705797736880,-628.0
1705797736900,-1040.0
1705797736920,-712.3333333333334
1705797736940,-1496.0
1705797736960,-2211.6666666666665
1705797736980,-1135.5
1705797737000,-1772.3333333333333
1705797737020,-1056.6666666666667
1705797737040,-2219.3333333333335
1705797737060,-1144.0
1705797737080,-72.0
1705797737100,-2258.0
1705797737120,-1304.3333333333333
1705797737140,-2535.6666666666665
1705797737160,-94.0
1705797737180,-51.0
1705797737200,-25.333333333333332
1705797737220,-84.66666666666667
1705797737240,-3772.6666666666665
1705797737260,-3807.3333333333335
1705797737280,-1935.5
1705797737300,-1192.3333333333333
1705797737320,-2148.0
1705797737340,-2967.6666666666665
1705797737360,-1001.0
1705797737380,-2712.0
1705797737400,-1944.3333333333333
1705797737420,-887.0
1705797737440,-75.33333333333333
1705797737460,-798.0
1705797737480,-2209.0
1705797737500,-720.6666666666666
1705797737520,-580.3333333333334
1705797737540,-927.0
1705797737560,-740.6666666666666
1705797737580,-412.0
1705797737600,-224.33333333333334
1705797737620,-113.33333333333333
1705797737640,-130.33333333333334
1705797737660,-97.66666666666667
1705797737680,13.0
1705797737700,123.0
1705797737720,633.6666666666666
1705797737740,1337.0
1705797737760,1380.6666666666667
1705797737780,1401.5
1705797737800,896.3333333333334
1705797737820,1865.3333333333333
1705797737840,1666.3333333333333
1705797737860,973.0
1705797737880,1685.0
1705797737900,1108.3333333333333
1705797737920,-39.0
1705797737940,1069.6666666666667
1705797737960,3354.6666666666665
1705797737980,-38.5
1705797738000,1000.6666666666666
1705797738020,3118.3333333333335
1705797738040,-41.333333333333336
1705797738060,-102.0
1705797738080,1399.0
1705797738100,919.3333333333334
1705797738120,2609.6666666666665
1705797738140,738.3333333333334
1705797738160,2328.6666666666665
1705797738180,1141.0
1705797738200,1491.6666666666667
1705797738220,1208.0
1705797738240,-56.333333333333336
1705797738260,1923.0
1705797738280,1130.5
1705797738300,818.3333333333334
1705797738320,-39.666666666666664
1705797738340,-110.0
1705797738360,-66.0
1705797738380,-45.5
1705797738400,759.3333333333334
1705797738420,1364.6666666666667
1705797738440,1221.3333333333333
1705797738460,-47.666666666666664
1705797738480,-66.0
1705797738500,423.6666666666667
1705797738520,611.3333333333334
1705797738540,171.33333333333334
1705797738560,129.33333333333334
1705797738580,608.5
1705797738600,-116.66666666666667
1705797738620,344.6666666666667
1705797738640,115.0
1705797738660,98.66666666666667
1705797738680,101.0
1705797738700,68.0
1705797738720,34.666666666666664
1705797738740,-63.0
1705797738760,-169.33333333333334
1705797738780,-280.5
1705797738800,-486.6666666666667
1705797738820,-344.3333333333333
1705797738840,-172.33333333333334
1705797738860,-144.0
1705797738880,-182.0
1705797738900,-237.33333333333334
1705797738920,-277.0
1705797738940,-655.3333333333334
1705797738960,-934.0
1705797738980,-952.0
1705797739000,-82.66666666666667
1705797739020,-1160.0
1705797739040,-514.6666666666666
1705797739060,-422.6666666666667
1705797739080,-744.0
1705797739100,-528.6666666666666
1705797739120,-49.0
1705797739140,-516.0
1705797739160,-631.3333333333334
1705797739180,-981.5
1705797739200,-1424.0
1705797739220,-765.6666666666666
1705797739240,-1520.3333333333333
1705797739260,-1566.3333333333333
1705797739280,-1387.0
1705797739300,-1068.3333333333333
1705797739320,-2218.0
1705797739340,-1038.0
1705797739360,-1052.3333333333333
1705797739380,-1539.5
1705797739400,-1133.3333333333333
1705797739420,-97.66666666666667
1705797739440,-24.333333333333332
1705797739460,-1116.3333333333333
1705797739480,-3316.5
1705797739500,-3314.6666666666665
1705797739520,-3289.6666666666665
1705797739540,-3275.3333333333335
1705797739560,-3285.6666666666665
1705797739580,-3258.0
1705797739600,-1080.3333333333333
1705797739620,-1895.0
1705797739640,-1668.3333333333333
1705797739660,-2481.3333333333335
1705797739680,-1258.0
1705797739700,-1519.3333333333333
1705797739720,-1679.0
1705797739740,-1465.0
1705797739760,-1326.0
1705797739780,-50.0
1705797739800,-1199.3333333333333
1705797739820,-447.3333333333333
1705797739840,-41.333333333333336
1705797739860,-289.6666666666667
1705797739880,-239.0
1705797739900,-170.33333333333334
1705797739920,-168.66666666666666
1705797739940,-113.33333333333333
1705797739960,-213.0
1705797739980,-684.5
1705797740000,-719.0
1705797740020,-207.33333333333334
1705797740040,-145.66666666666666
1705797740060,-130.0
1705797740080,-276.0
1705797740100,-216.66666666666666
1705797740120,-64.66666666666667
1705797740140,67.0
1705797740160,133.0
1705797740180,415.5
1705797740200,329.6666666666667
1705797740220,1109.0
1705797740240,617.3333333333334
1705797740260,795.0
1705797740280,1287.0
1705797740300,1909.6666666666667
1705797740320,2071.3333333333335
1705797740340,2215.0
1705797740360,1100.0
1705797740380,-95.0
1705797740400,1015.6666666666666
1705797740420,1906.0
1705797740440,1729.3333333333333
1705797740460,762.0
1705797740480,2387.0
1705797740500,1545.0
1705797740520,1574.3333333333333
1705797740540,824.0
1705797740560,1446.0
1705797740580,862.0
1705797740600,-53.333333333333336
1705797740620,554.6666666666666
1705797740640,1655.6666666666667
1705797740660,-44.333333333333336
1705797740680,-12.0
1705797740700,2852.0
1705797740720,902.0
1705797740740,898.6666666666666
1705797740760,901.6666666666666
1705797740780,2600.5
1705797740800,737.6666666666666
1705797740820,2348.0
1705797740840,1574.0
1705797740860,1301.6666666666667
1705797740880,782.0
1705797740900,1158.3333333333333
1705797740920,710.3333333333334
1705797740940,327.6666666666667
1705797740960,320.0
1705797740980,471.0
1705797741000,252.66666666666666
1705797741020,-95.0
1705797741040,595.6666666666666
1705797741060,350.6666666666667
1705797741080,-41.5
1705797741100,211.33333333333334
1705797741120,74.0
1705797741140,-31.666666666666668
1705797741160,68.0
1705797741180,10.5
1705797741200,-16.666666666666668
1705797741220,34.0
1705797741240,8.0
1705797741260,322.3333333333333
1705797741280,294.5
1705797741300,68.0
1705797741320,-30.666666666666668
1705797741340,104.0
1705797741360,5.333333333333333
1705797741380,-182.0
1705797741400,-79.66666666666667
1705797741420,-79.33333333333333
1705797741440,-63.666666666666664
1705797741460,444.6666666666667
1705797741480,384.0
1705797741500,-108.0
1705797741520,334.0
1705797741540,338.6666666666667
1705797741560,-44.0
1705797741580,491.5
1705797741600,290.0
1705797741620,544.6666666666666
1705797741640,239.33333333333334
1705797741660,508.3333333333333
1705797741680,245.5
1705797741700,121.0
1705797741720,-102.0
1705797741740,-71.33333333333333
1705797741760,36.0
1705797741780,-81.5
1705797741800,-271.6666666666667
1705797741820,-747.3333333333334
1705797741840,-77.66666666666667
1705797741860,-1473.6666666666667
1705797741880,-46.5
1705797741900,-1167.6666666666667
1705797741920,-1269.6666666666667
1705797741940,-764.3333333333334
1705797741960,-856.0
1705797741980,-2772.0
1705797742000,-1051.6666666666667
1705797742020,-2045.0
1705797742040,-1148.6666666666667
1705797742060,-3302.0
1705797742080,-3309.5
1705797742100,-1117.3333333333333
1705797742120,-1032.3333333333333
1705797742140,-49.333333333333336
1705797742160,-38.0
1705797742180,-1638.5
1705797742200,-1108.0
1705797742220,-1137.3333333333333
1705797742240,-1141.3333333333333
1705797742260,-1042.6666666666667
1705797742280,-2613.5
1705797742300,-739.0
1705797742320,-1268.0
1705797742340,-611.3333333333334
1705797742360,-1007.6666666666666
1705797742380,-647.0
1705797742400,-1236.6666666666667
1705797742420,-505.0
1705797742440,-555.0
1705797742460,-1711.3333333333333
1705797742480,-1704.0
1705797742500,-48.0
1705797742520,-585.3333333333334
1705797742540,-1331.3333333333333
1705797742560,-829.6666666666666
1705797742580,-2511.5
1705797742600,-1622.6666666666667
1705797742620,-2216.3333333333335
1705797742640,-1515.3333333333333
1705797742660,-2277.3333333333335
1705797742680,-2227.0
1705797742700,-1511.3333333333333
1705797742720,-63.333333333333336
1705797742740,-2016.3333333333333
1705797742760,-1964.3333333333333
1705797742780,-1934.0
1705797742800,-103.66666666666667
1705797742820,-64.0
1705797742840,-40.666666666666664
1705797742860,-1171.3333333333333
1705797742880,-77.0
1705797742900,-528.6666666666666
1705797742920,-817.0
1705797742940,-369.0
1705797742960,-301.6666666666667
1705797742980,-390.5
1705797743000,-261.3333333333333
1705797743020,123.66666666666667
1705797743040,243.0
1705797743060,891.6666666666666
1705797743080,2024.5
1705797743100,1006.6666666666666
1705797743120,1243.0
1705797743140,-29.666666666666668
1705797743160,-28.666666666666668
1705797743180,3071.5
1705797743200,4350.0
1705797743220,4631.666666666667
1705797743240,6979.0
1705797743260,4360.666666666667
1705797743280,3071.5
1705797743300,3870.3333333333335
1705797743320,5231.0
1705797743340,2850.3333333333335
1705797743360,936.0
1705797743380,2478.5
1705797743400,1319.6666666666667
1705797743420,359.6666666666667
1705797743440,-66.0
1705797743460,-305.3333333333333
1705797743480,421.5
1705797743500,758.0
1705797743520,1714.3333333333333
1705797743540,560.3333333333334
1705797743560,-70.33333333333333
1705797743580,-612.0
1705797743600,-63.333333333333336
1705797743620,-2052.3333333333335
1705797743640,-2230.3333333333335
1705797743660,594.6666666666666
1705797743680,-76.5
1705797743700,578.6666666666666
1705797743720,340.6666666666667
1705797743740,-1895.3333333333333
1705797743760,-1816.6666666666667
1705797743780,-2680.0
1705797743800,-2873.3333333333335
1705797743820,-953.3333333333334
1705797743840,-223.0
1705797743860,64.0
1705797743880,-85.0
1705797743900,165.0
1705797743920,494.3333333333333
1705797743940,377.6666666666667
1705797743960,965.6666666666666
1705797743980,804.5
1705797744000,553.6666666666666
1705797744020,1374.3333333333333
1705797744040,648.0
1705797744060,2117.0
1705797744080,2123.5
1705797744100,668.0
1705797744120,1571.6666666666667
1705797744140,707.6666666666666
1705797744160,665.0
1705797744180,642.0
1705797744200,628.3333333333334
1705797744220,542.6666666666666
1705797744240,725.0
1705797744260,-95.33333333333333
1705797744280,1077.5
1705797744300,530.3333333333334
1705797744320,787.3333333333334
1705797744340,-36.0
1705797744360,-101.66666666666667
1705797744380,601.0
1705797744400,149.0
1705797744420,190.0
1705797744440,27.666666666666668
1705797744460,-118.66666666666667
1705797744480,-101.5
1705797744500,-24.0
1705797744520,73.33333333333333
1705797744540,-95.33333333333333
1705797744560,192.33333333333334
1705797744580,96.0
1705797744600,64.66666666666667
1705797744620,-97.66666666666667
1705797744640,-187.0
1705797744660,-771.6666666666666
1705797744680,-777.0
1705797744700,-936.0
1705797744720,-87.66666666666667
1705797744740,-473.0
1705797744760,-989.3333333333334
1705797744780,-14.5
1705797744800,-513.3333333333334
1705797744820,-543.6666666666666
1705797744840,-1268.0
1705797744860,-860.6666666666666
1705797744880,-1300.0
1705797744900,-90.33333333333333
1705797744920,-941.6666666666666
1705797744940,-1064.0
1705797744960,-3257.6666666666665
1705797744980,-1773.0
1705797745000,-2280.6666666666665
1705797745020,-1102.6666666666667
1705797745040,-1154.0
1705797745060,-2347.3333333333335
1705797745080,-3507.0
1705797745100,-1231.3333333333333
1705797745120,-92.0
1705797745140,-41.0
1705797745160,-1114.6666666666667
1705797745180,-53.5
1705797745200,-2339.3333333333335
1705797745220,-67.33333333333333
1705797745240,-43.333333333333336
1705797745260,-2362.0
1705797745280,-1698.5
1705797745300,-28.333333333333332
